Constituent_ID,Age,Gender,Income,Assigned_Solicitors_Date,Assigned_Fundraiser,Assigned_Solicitors_Date_1,Assigned_Fundraiser_1,Sign_Up_Amount,Frequency,Sign_Up_Date,Current_Status,Status.Indicator,Fund,First_Gift_Date,First_Gift_Amount,Last_Gift_Date,Last_Gift_Amount,Saved,Saved_Date,Upgrade,Upgrade_Response,Upgrade2,Upgrade_Date,Upgrade_Response_1,Upgrade_1,Upgrade_Date_1,Cancellation,Cancellation Date,Cancellation_1,Cancellation Date_1,Total_Number_Of_Gifts,Total_Gift_Amount,DDD,DD_Dishonored,Dishonored_Date,CCC,Ccard_chargeback,Chargeback_Date,Times,Sign Up times,Sign Up times_1,Sign Up times_2,Sign Up times_3,Sign Up times_4,DDDown,IF DD Downgrade,IF DD Downgrade_1
1766958,55,Male,0,23/05/2016,Telefundraiser,25/02/2016,Agency FR,35,MONTHLY GIVING,7/02/2016,Active,1,AQ-DDC2016; RN-AUTO2009,26/02/2016,25,9/05/2016,25,0,,1,TM-Yes,UTM1605,23/05/2016,,,,,,,,9,285,0,,,0,,,1,7/02/2016,,,,,0,,
1766959,24,Unknown,75000,25/02/2016,Agency FR,,,25,MONTHLY GIVING,7/02/2016,Terminated,0,AQ-DDC2016,26/02/2016,25,26/02/2016,25,0,,0,,,,,,,Cancel Recurring Donation,29/02/2016,,,1,25,0,,,0,,,1,7/02/2016,,,,,0,,
1766960,22,Female,65000,24/05/2016,Telefundraiser,25/02/2016,Agency FR,53,MONTHLY GIVING,7/02/2016,Terminated,0,AQ-DDC2016; RN-AUTO2016,26/02/2016,25,9/05/2016,25,0,,1,TM-Yes,UTM1605,24/05/2016,,,,Cancel Recurring Donation,25/05/2016,,,4,100,0,,,0,,,1,7/02/2016,,,,,0,,
1767534,24,Male,85000,27/02/2016,Agency FR,,,25,MONTHLY GIVING,7/02/2016,Terminated,0,AQ-DDC2016,29/02/2016,25,10/03/2016,25,0,,0,,,,,,,Cancel Recurring Donation,20/05/2016,,,2,50,0,,,0,,,1,7/02/2016,,,,,0,,
1767538,25,Male,60000,26/02/2016,Agency FR,,,10,MONTHLY GIVING,7/02/2016,Active,1,RN-AUTO2016S,29/02/2016,25,9/05/2016,25,0,,0,TM-No Conversation,UTM1604,17/05/2016,,,,,,,,10,190,0,,,0,,,1,7/02/2016,,,,,0,,
1768090,34,Unknown,71700,29/02/2016,Agency FR,,,30,MONTHLY GIVING,7/02/2016,Held,1,AQ-DDC2016,2/03/2016,30,11/05/2016,30,0,,0,,,,,,,,,,,3,90,0,,,0,,,1,7/02/2016,,,,,0,,
1768091,48,Unknown,0,29/02/2016,Agency FR,,,53,MONTHLY GIVING,7/02/2016,Held,1,AQ-DDC2016; RN-AUTO2016,1/03/2016,25,9/05/2016,25,0,,0,,,,,,,,,,,5,125,0,,,0,,,1,7/02/2016,,,,,0,,
1768092,25,Male,45000,29/02/2016,Agency FR,,,30,MONTHLY GIVING,7/02/2016,Held,1,AQ-DDC2016,1/03/2016,30,9/05/2016,30,0,,0,,,,,,,,,,,8,240,0,,,0,,,1,7/02/2016,,,,,0,,
1768468,32,Male,43300,,WEB,,,5,MONTHLY GIVING,7/02/2016,Active,1,AQ-WEB2016,29/02/2016,5,9/05/2016,5,0,,0,,,,,,,,,,,10,50,0,,,0,,,1,7/02/2016,,,,,0,,
1768633,21,Male,37500,1/03/2016,Agency FR,,,35,MONTHLY GIVING,7/02/2016,Active,1,AQ-DDC2016; RN-AUTO2016,2/03/2016,25,9/05/2016,25,0,,0,,,,,,,,,,,9,275,0,,,0,,,1,7/02/2016,,,,,0,,
1768634,71,Unknown,0,1/03/2016,Agency FR,,,10,MONTHLY GIVING,7/02/2016,Active,1,AQ-DDC2016,2/03/2016,25,9/05/2016,10,0,,0,,,,,,,,,,,9,105,0,,,0,,,1,7/02/2016,,,,,0,,
1768635,69,Male,27500,1/03/2016,Agency FR,,,30,MONTHLY GIVING,7/02/2016,Active,1,AQ-DDC2016,2/03/2016,30,9/05/2016,30,0,,0,,,,,,,,,,,9,270,0,,,0,,,1,7/02/2016,,,,,0,,
1768802,21,Male,0,3/03/2016,Saver,2/03/2016,Agency FR,30,MONTHLY GIVING,7/02/2016,Terminated,0,RN-AUTO2016S,3/03/2016,30,3/03/2016,30,1,3/03/2016,0,,,,,,,,,,,3,90,0,,,0,,,1,7/02/2016,,,,,0,,
1768803,77,Female,35000,2/03/2016,Agency FR,,,35,MONTHLY GIVING,7/02/2016,Active,1,AQ-DDC2016; RN-AUTO2016,3/03/2016,25,9/05/2016,25,0,,0,,,,,,,,,,,9,275,0,,,0,,,1,7/02/2016,,,,,0,,
1768804,74,Male,0,3/03/2016,Saver,2/03/2016,Agency FR,10,MONTHLY GIVING,7/02/2016,Active,1,RN-AUTO2016S,3/03/2016,25,9/05/2016,6,1,3/03/2016,0,,,,,,,,,,,9,77,0,,,0,,,1,7/02/2016,,,,,0,,
1785302,22,Unknown,0,18/04/2016,Agency FR,,,30,MONTHLY GIVING,7/04/2016,Terminated,0,AQ-DDC2016,19/04/2016,30,19/04/2016,30,0,,0,,,,,,,Cancel Recurring Donation,22/04/2016,,,1,30,0,,,0,,,1,7/04/2016,,,,,0,,
1785303,27,Female,0,18/04/2016,Agency FR,,,7,MONTHLY GIVING,7/04/2016,Active,1,AQ-DDC2016,19/04/2016,25,9/05/2016,7,0,,0,,,,,,,,,,,8,74,0,,,0,,,1,7/04/2016,,,,,0,,
1785304,30,Female,23800,18/04/2016,Agency FR,,,30,MONTHLY GIVING,7/04/2016,Active,1,AQ-DDC2016,19/04/2016,30,9/05/2016,30,0,,0,,,,,,,,,,,8,240,0,,,0,,,1,7/04/2016,,,,,0,,
1785305,30,Female,0,18/04/2016,Agency FR,,,40,MONTHLY GIVING,7/04/2016,Terminated,0,AQ-DDC2016,,0,,0,0,,0,,,,,,,Cancel Recurring Donation,27/04/2016,,,0,0,0,,,0,,,1,7/04/2016,,,,,0,,
1785309,26,Unknown,45000,,WEB,,,50,MONTHLY GIVING,7/04/2016,Active,1,AQ-WEB2016,16/04/2016,50,9/05/2016,50,0,,0,,,,,,,,,,,8,400,0,,,0,,,1,7/04/2016,,,,,0,,
1785830,43,Male,31300,15/04/2016,Canvasser,,,25,MONTHLY GIVING,7/04/2016,Active,1,AQ-DDC2016,4/05/2016,25,4/05/2016,25,0,,0,,,,,,,,,,,7,175,0,,,0,,,1,7/04/2016,,,,,0,,
1785831,31,Unknown,0,15/04/2016,Canvasser,,,6,MONTHLY GIVING,7/04/2016,Active,1,RN-AUTO2016S,4/05/2016,35,4/05/2016,35,0,,0,,,,,,,,,,,7,129,0,,,0,,,1,7/04/2016,,,,,0,,
1785832,18,Female,0,15/04/2016,Canvasser,,,25,MONTHLY GIVING,7/04/2016,Terminated,0,AQ-DDC2016,,0,,0,0,,0,,,,,,,Cancel Recurring Donation,21/04/2016,,,0,0,0,,,0,,,1,7/04/2016,,,,,0,,
1785834,19,Male,39200,15/04/2016,Canvasser,,,35,MONTHLY GIVING,7/04/2016,Active,1,AQ-DDC2016; RN-AUTO2016,4/05/2016,25,4/05/2016,25,0,,0,,,,,,,,,,,7,215,0,,,0,,,1,7/04/2016,,,,,0,,
1785835,38,Unknown,50800,15/04/2016,Canvasser,,,25,MONTHLY GIVING,7/04/2016,Terminated,0,AQ-DDC2016,4/05/2016,25,4/05/2016,25,0,,0,,,,,,,,,,,3,75,0,,,0,,,1,7/04/2016,,,,,0,,
1785836,58,Unknown,0,15/04/2016,Canvasser,,,25,MONTHLY GIVING,7/04/2016,Terminated,0,AQ-DDC2016,4/05/2016,25,4/05/2016,25,0,,0,,,,,,,Cancel Recurring Donation,9/05/2016,,,1,25,0,,,0,,,1,7/04/2016,,,,,0,,
1785837,21,Unknown,0,15/04/2016,Canvasser,,,25,MONTHLY GIVING,7/04/2016,Terminated,0,AQ-DDC2016,,0,,0,0,,0,,,,,,,Cancel Recurring Donation,3/05/2016,,,0,0,0,,,0,,,1,7/04/2016,,,,,0,,
1785838,28,Male,0,17/04/2016,Canvasser,,,30,MONTHLY GIVING,7/04/2016,Terminated,0,AQ-DDC2016,4/05/2016,30,4/05/2016,30,0,,0,,,,,,,Cancel Recurring Donation,5/05/2016,,,1,30,0,,,0,,,1,7/04/2016,,,,,0,,
1785839,30,Female,0,18/04/2016,Canvasser,,,35,MONTHLY GIVING,7/04/2016,Terminated,0,AQ-DDC2016,,0,,0,0,,0,,,,,,,Cancel Recurring Donation,22/04/2016,,,0,0,0,,,0,,,1,7/04/2016,,,,,0,,
1785840,91,Male,0,18/04/2016,Canvasser,,,40,MONTHLY GIVING,7/04/2016,Terminated,0,AQ-DDC2016,4/05/2016,40,4/05/2016,40,0,,0,,,,,,,,,,,2,80,0,,,0,,,1,7/04/2016,,,,,0,,
1785841,32,Male,0,18/04/2016,Canvasser,,,35,MONTHLY GIVING,7/04/2016,Terminated,0,AQ-DDC2016,,0,,0,0,,0,,,,,,,Cancel Recurring Donation,22/04/2016,,,0,0,0,,,0,,,1,7/04/2016,,,,,0,,
1785842,53,Unknown,0,18/04/2016,Canvasser,,,35,MONTHLY GIVING,7/04/2016,Terminated,0,AQ-DDC2016,4/05/2016,35,4/05/2016,35,0,,0,,,,,,,Cancel Recurring Donation,10/05/2016,,,1,35,0,,,0,,,1,7/04/2016,,,,,0,,
1785843,69,Male,0,18/04/2016,Canvasser,,,25,MONTHLY GIVING,7/04/2016,Terminated,0,AQ-DDC2016,4/05/2016,25,4/05/2016,25,0,,0,,,,,,,,,,,1,25,0,,,0,,,1,7/04/2016,,,,,0,,
1785844,19,Male,27500,18/04/2016,Canvasser,,,30,MONTHLY GIVING,7/04/2016,Active,1,AQ-DDC2016,4/05/2016,30,4/05/2016,30,0,,0,,,,,,,,,,,7,210,0,,,0,,,1,7/04/2016,,,,,0,,
1785845,27,Unknown,85000,18/04/2016,Canvasser,,,35,MONTHLY GIVING,7/04/2016,Active,1,AQ-DDC2016,4/05/2016,35,4/05/2016,35,0,,0,,,,,,,,,,,7,245,0,,,0,,,1,7/04/2016,,,,,0,,
1785846,20,Female,51100,18/04/2016,Canvasser,,,25,MONTHLY GIVING,7/04/2016,Active,1,AQ-DDC2016,4/05/2016,25,4/05/2016,25,0,,0,,,,,,,,,,,7,175,0,,,0,,,1,7/04/2016,,,,,0,,
1785847,19,Male,0,18/04/2016,Canvasser,,,13,MONTHLY GIVING,7/04/2016,Active,1,AQ-DDC2016,,0,,0,0,,0,,,,,,,,,,,0,0,0,,,0,,,1,7/04/2016,,,,,0,,
1785848,30,Male,41700,18/04/2016,Canvasser,,,35,MONTHLY GIVING,7/04/2016,Active,1,AQ-DDC2016,4/05/2016,35,4/05/2016,35,0,,0,,,,,,,,,,,7,245,0,,,0,,,1,7/04/2016,,,,,0,,
1785849,31,Female,35800,18/04/2016,Canvasser,,,35,MONTHLY GIVING,7/04/2016,Active,1,AQ-DDC2016,4/05/2016,35,4/05/2016,35,0,,0,,,,,,,,,,,6,210,0,,,0,,,1,7/04/2016,,,,,0,,
1785850,30,Female,0,19/04/2016,Canvasser,,,25,MONTHLY GIVING,7/04/2016,Terminated,0,AQ-DDC2016,,0,,0,0,,0,,,,,,,Cancel Recurring Donation,20/04/2016,,,0,0,0,,,0,,,1,7/04/2016,,,,,0,,
1785851,18,Unknown,0,11/05/2016,Saver,19/04/2016,Canvasser,6,MONTHLY GIVING,7/04/2016,Terminated,0,RN-AUTO2016,4/05/2016,25,4/05/2016,25,1,11/05/2016,0,,,,,,,,,,,1,25,0,,,0,,,1,7/04/2016,,,,,0,,
1785852,66,Male,0,19/04/2016,Canvasser,,,6,MONTHLY GIVING,7/04/2016,Active,1,RN-AUTO2016S,4/05/2016,35,4/05/2016,35,0,,0,,,,,,,,,,,5,115,0,,,0,,,1,7/04/2016,,,,,0,,
1785853,47,Male,0,11/05/2016,Saver,19/04/2016,Canvasser,6,MONTHLY GIVING,7/04/2016,Active,1,RN-AUTO2016S,4/05/2016,35,4/05/2016,35,1,11/05/2016,0,,,,,,,,,,,7,71,0,,,0,,,1,7/04/2016,,,,,0,,
1785854,21,Unknown,52500,19/04/2016,Canvasser,,,35,MONTHLY GIVING,7/04/2016,Active,1,AQ-DDC2016,4/05/2016,35,4/05/2016,35,0,,0,,,,,,,,,,,6,210,0,,,0,,,1,7/04/2016,,,,,0,,
1785855,34,Male,0,19/04/2016,Canvasser,,,35,MONTHLY GIVING,7/04/2016,Terminated,0,AQ-DDC2016,4/05/2016,35,4/05/2016,35,0,,0,,,,,,,Cancel Recurring Donation,9/05/2016,,,1,35,0,,,0,,,1,7/04/2016,,,,,0,,
1785856,26,Male,25800,19/04/2016,Canvasser,,,25,MONTHLY GIVING,7/04/2016,Active,1,AQ-DDC2016,4/05/2016,25,4/05/2016,25,0,,0,,,,,,,,,,,7,175,0,,,0,,,1,7/04/2016,,,,,0,,
1785857,59,Male,22500,15/04/2016,Canvasser,,,25,MONTHLY GIVING,7/04/2016,Terminated,0,AQ-DDC2016,15/04/2016,25,9/05/2016,25,0,,0,,,,,,,,,,,5,125,0,,,0,,,1,7/04/2016,,,,,0,,
1785858,26,Male,25400,15/04/2016,Canvasser,,,30,MONTHLY GIVING,7/04/2016,Active,1,AQ-DDC2016,15/04/2016,30,9/05/2016,30,0,,0,,,,,,,,,,,8,240,0,,,0,,,1,7/04/2016,,,,,0,,
1785859,41,Female,31700,18/04/2016,Canvasser,,,35,MONTHLY GIVING,7/04/2016,Active,1,AQ-DDC2016,18/04/2016,35,9/05/2016,35,0,,0,,,,,,,,,,,8,280,0,,,0,,,1,7/04/2016,,,,,0,,
1785860,45,Male,0,18/04/2016,Canvasser,,,30,MONTHLY GIVING,7/04/2016,Terminated,0,AQ-DDC2016,18/04/2016,30,18/04/2016,30,0,,0,,,,,,,Cancel Recurring Donation,28/04/2016,,,1,30,0,,,0,,,1,7/04/2016,,,,,0,,
1785861,48,Female,76000,19/04/2016,Canvasser,,,30,MONTHLY GIVING,7/04/2016,Active,1,AQ-DDC2016,19/04/2016,30,9/05/2016,30,0,,0,,,,,,,,,,,8,240,0,,,0,,,1,7/04/2016,,,,,0,,
1785862,31,Male,0,19/04/2016,Canvasser,,,35,MONTHLY GIVING,7/04/2016,Held,1,AQ-DDC2016,19/04/2016,35,10/05/2016,35,0,,0,,,,,,,,,,,2,70,0,,,0,,,1,7/04/2016,,,,,0,,
1785863,39,Male,26300,19/04/2016,Canvasser,,,10,MONTHLY GIVING,7/04/2016,Active,1,AQ-DDC2016,19/04/2016,40,9/05/2016,40,0,,0,,,,,,,,,,,8,170,0,,,0,,,1,7/04/2016,,,,,0,,
1785864,54,Female,35000,19/04/2016,Canvasser,,,10,MONTHLY GIVING,7/04/2016,Held,1,AQ-DDC2016,19/04/2016,35,9/05/2016,35,0,,0,,,,,,,,,,,6,135,0,,,0,,,1,7/04/2016,,,,,0,,
1785865,54,Unknown,0,18/04/2016,Canvasser,,,35,MONTHLY GIVING,7/04/2016,Active,1,AQ-DDC2016,18/05/2016,35,18/05/2016,35,0,,0,,,,,,,,,,,3,105,0,,,0,,,1,7/04/2016,,,,,0,,
1785867,34,Unknown,38300,19/04/2016,Agency FR,,,45,MONTHLY GIVING,7/04/2016,Held,1,AQ-DDC2016; RN-AUTO2016,20/04/2016,25,10/05/2016,25,0,,0,,,,,,,,,,,4,120,0,,,0,,,1,7/04/2016,,,,,0,,
1785868,35,Unknown,0,19/04/2016,Agency FR,,,5,MONTHLY GIVING,7/04/2016,Active,1,RN-AUTO2016S,20/04/2016,30,9/05/2016,30,0,,0,,,,,,,,,,,8,115,0,,,0,,,1,7/04/2016,,,,,0,,
1785869,76,Female,0,19/04/2016,Agency FR,,,15,MONTHLY GIVING,7/04/2016,Active,1,AQ-DDC2016; RN-AUTO2016,20/04/2016,25,9/05/2016,10,0,,0,,,,,,,,,,,8,95,0,,,0,,,1,7/04/2016,,,,,0,,
1785870,50,Female,0,19/04/2016,Agency FR,,,25,MONTHLY GIVING,7/04/2016,Terminated,0,AQ-DDC2016,,0,,0,0,,0,,,,,,,Cancel Recurring Donation,21/04/2016,,,0,0,0,,,0,,,1,7/04/2016,,,,,0,,
1785871,24,Male,32500,19/04/2016,Agency FR,,,25,MONTHLY GIVING,7/04/2016,Terminated,0,AQ-DDC2016,20/04/2016,25,9/05/2016,25,0,,0,,,,,,,,,,,4,100,0,,,0,,,1,7/04/2016,,,,,0,,
1785872,36,Female,0,19/04/2016,Agency FR,,,25,MONTHLY GIVING,7/04/2016,Terminated,0,AQ-DDC2016,27/04/2016,25,27/04/2016,25,0,,0,,,,,,,Cancel Recurring Donation,28/04/2016,,,1,25,0,,,0,,,1,7/04/2016,,,,,0,,
1785873,35,Unknown,0,19/04/2016,Agency FR,,,30,MONTHLY GIVING,7/04/2016,Active,1,AQ-DDC2016,,0,,0,0,,0,,,,,,,,,,,4,120,0,,,0,,,1,7/04/2016,,,,,0,,
1785874,22,Male,31700,19/04/2016,Agency FR,,,25,MONTHLY GIVING,7/04/2016,Active,1,AQ-DDC2016,20/04/2016,25,10/05/2016,25,0,,0,,,,,,,,,,,8,200,0,,,0,,,1,7/04/2016,,,,,0,,
1785875,27,Female,22500,19/04/2016,Agency FR,,,30,MONTHLY GIVING,7/04/2016,Active,1,AQ-DDC2016,4/05/2016,30,4/05/2016,30,0,,0,,,,,,,,,,,7,210,0,,,0,,,1,7/04/2016,,,,,0,,
1785876,25,Male,31300,19/04/2016,Agency FR,,,30,MONTHLY GIVING,7/04/2016,Terminated,0,AQ-DDC2016,4/05/2016,30,4/05/2016,30,0,,0,,,,,,,,,,,4,120,0,,,0,,,1,7/04/2016,,,,,0,,
1785877,51,Female,62500,19/04/2016,Agency FR,,,30,MONTHLY GIVING,7/04/2016,Terminated,0,AQ-DDC2016,4/05/2016,30,4/05/2016,30,0,,0,,,,,,,,,,,4,120,0,,,0,,,1,7/04/2016,,,,,0,,
1785878,33,Male,0,19/04/2016,Agency FR,,,25,MONTHLY GIVING,7/04/2016,Terminated,0,AQ-DDC2016,4/05/2016,25,4/05/2016,25,0,,0,,,,,,,,,,,1,25,0,,,0,,,1,7/04/2016,,,,,0,,
1785879,26,Female,85000,19/04/2016,Agency FR,,,30,MONTHLY GIVING,7/04/2016,Active,1,AQ-DDC2016,4/05/2016,30,4/05/2016,30,0,,0,,,,,,,,,,,7,210,0,,,0,,,1,7/04/2016,,,,,0,,
1786232,30,Female,0,20/04/2016,Agency FR,,,25,MONTHLY GIVING,7/04/2016,Held,1,AQ-DDC2016,4/05/2016,25,4/05/2016,25,0,,0,,,,,,,,,,,1,25,0,,,0,,,1,7/04/2016,,,,,0,,
1786233,22,Female,0,2/05/2016,Saver,20/04/2016,Agency FR,20,MONTHLY GIVING,7/04/2016,Terminated,0,RN-AUTO2016S,,0,,0,1,2/05/2016,0,,,,,,,,,,,1,20,0,,,0,,,1,7/04/2016,,,,,0,,
1786234,45,Female,0,20/04/2016,Agency FR,,,25,MONTHLY GIVING,7/04/2016,Active,1,AQ-DDC2016,4/05/2016,25,4/05/2016,25,0,,0,,,,,,,,,,,7,175,0,,,0,,,1,7/04/2016,,,,,0,,
1786235,27,Female,0,20/04/2016,Agency FR,,,20,MONTHLY GIVING,7/04/2016,Terminated,0,AQ-DDC2016,4/05/2016,20,4/05/2016,20,0,,0,,,,,,,Cancel Recurring Donation,6/05/2016,,,1,20,0,,,0,,,1,7/04/2016,,,,,0,,
1786236,28,Unknown,0,20/04/2016,Agency FR,,,40,MONTHLY GIVING,7/04/2016,Active,1,AQ-DDC2016,4/05/2016,40,4/05/2016,40,0,,0,,,,,,,,,,,4,160,0,,,0,,,1,7/04/2016,,,,,0,,
1786237,22,Female,0,20/04/2016,Agency FR,,,30,MONTHLY GIVING,7/04/2016,Terminated,0,AQ-DDC2016,4/05/2016,30,4/05/2016,30,0,,0,,,,,,,Cancel Recurring Donation,6/05/2016,,,1,30,0,,,0,,,1,7/04/2016,,,,,0,,
1786238,25,Male,37500,20/04/2016,Agency FR,,,30,MONTHLY GIVING,7/04/2016,Held,1,AQ-DDC2016,21/04/2016,30,10/05/2016,30,0,,0,,,,,,,,,,,3,90,0,,,0,,,1,7/04/2016,,,,,0,,
1786239,41,Female,60000,20/04/2016,Agency FR,,,25,MONTHLY GIVING,7/04/2016,Active,1,AQ-DDC2016,21/04/2016,25,9/05/2016,25,0,,0,,,,,,,,,,,8,200,0,,,0,,,1,7/04/2016,,,,,0,,
1786240,22,Female,37500,20/04/2016,Agency FR,,,10,MONTHLY GIVING,7/04/2016,Active,1,AQ-DDC2016,21/04/2016,25,11/05/2016,25,0,,0,,,,,,,,,,,7,130,0,,,0,,,1,7/04/2016,,,,,0,,
1786241,25,Male,0,20/04/2016,Agency FR,,,30,MONTHLY GIVING,7/04/2016,Held,1,AQ-DDC2016,27/04/2016,30,27/04/2016,30,0,,0,,,,,,,,,,,1,30,0,,,0,,,1,7/04/2016,,,,,0,,
1786242,22,Male,50800,20/04/2016,Agency FR,,,30,MONTHLY GIVING,7/04/2016,Active,1,AQ-DDC2016,21/04/2016,30,9/05/2016,30,0,,0,,,,,,,,,,,6,180,0,,,0,,,1,7/04/2016,,,,,0,,
1786243,21,Female,0,20/04/2016,Agency FR,,,10,MONTHLY GIVING,7/04/2016,Held,1,RN-AUTO2016S,21/04/2016,25,10/05/2016,25,0,,0,,,,,,,,,,,4,70,0,,,0,,,1,7/04/2016,,,,,0,,
1786244,29,Male,0,20/04/2016,Agency FR,,,30,MONTHLY GIVING,7/04/2016,Terminated,0,AQ-DDC2016,21/04/2016,30,9/05/2016,30,0,,0,,,,,,,Cancel Recurring Donation,13/05/2016,,,2,60,0,,,0,,,1,7/04/2016,,,,,0,,
1786245,22,Unknown,0,20/04/2016,Agency FR,,,40,MONTHLY GIVING,7/04/2016,Terminated,0,AQ-DDC2016,21/04/2016,40,21/04/2016,40,0,,0,,,,,,,,,,,1,40,0,,,0,,,1,7/04/2016,,,,,0,,
1786246,23,Female,0,20/04/2016,Agency FR,,,15,MONTHLY GIVING,7/04/2016,Active,1,AQ-DDC2016,21/04/2016,30,9/05/2016,15,0,,0,,,,,,,,,,,8,135,0,,,0,,,1,7/04/2016,,,,,0,,
1786247,25,Male,0,20/04/2016,Agency FR,,,30,MONTHLY GIVING,7/04/2016,Held,1,AQ-DDC2016,21/04/2016,30,21/04/2016,30,0,,0,,,,,,,,,,,2,60,0,,,0,,,1,7/04/2016,,,,,0,,
1786248,23,Male,0,20/04/2016,Agency FR,,,40,MONTHLY GIVING,7/04/2016,Terminated,0,AQ-DDC2016,21/04/2016,40,11/05/2016,40,0,,0,,,,,,,,,,,3,120,0,,,0,,,1,7/04/2016,,,,,0,,
1786249,22,Unknown,60000,20/04/2016,Agency FR,,,30,MONTHLY GIVING,7/04/2016,Active,1,AQ-DDC2016,21/04/2016,30,9/05/2016,30,0,,0,,,,,,,,,,,8,240,0,,,0,,,1,7/04/2016,,,,,0,,
1786250,23,Female,0,20/04/2016,Agency FR,,,20,MONTHLY GIVING,7/04/2016,Terminated,0,RN-AUTO2016S,21/04/2016,40,18/05/2016,40,1,18/05/2016,0,,,,,,,,,,,4,120,0,,,0,,,1,7/04/2016,,,,,0,,
1786251,62,Female,28800,14/04/2016,Agency FR,,,20,MONTHLY GIVING,7/04/2016,Active,1,AQ-DDC2016,21/04/2016,20,9/05/2016,20,0,,0,,,,,,,,,,,8,160,0,,,0,,,1,7/04/2016,,,,,0,,
1786252,30,Male,0,19/04/2016,Agency FR,,,40,MONTHLY GIVING,7/04/2016,Terminated,0,AQ-DDC2016,4/05/2016,40,4/05/2016,40,0,,0,,,,,,,Cancel Recurring Donation,19/05/2016,,,1,40,0,,,0,,,1,7/04/2016,,,,,0,,
1786631,25,Female,0,21/04/2016,Agency FR,,,40,MONTHLY GIVING,7/04/2016,Terminated,0,AQ-DDC2016,,0,,0,0,,0,,,,,,,Cancel Recurring Donation,21/04/2016,,,0,0,0,,,0,,,1,7/04/2016,,,,,0,,
1786634,28,Female,0,21/04/2016,Agency FR,,,40,MONTHLY GIVING,7/04/2016,Terminated,0,AQ-DDC2016,,0,,0,0,,0,,,,,,,Cancel Recurring Donation,4/05/2016,,,0,0,0,,,0,,,1,7/04/2016,,,,,0,,
1786637,22,Unknown,53300,21/04/2016,Agency FR,,,30,MONTHLY GIVING,7/04/2016,Active,1,AQ-DDC2016,,0,,0,0,,0,,,,,,,,,,,5,150,0,,,0,,,1,7/04/2016,,,,,0,,
1786638,23,Unknown,41700,21/04/2016,Agency FR,,,35,MONTHLY GIVING,7/04/2016,Active,1,AQ-DDC2016; RN-AUTO2016,26/04/2016,30,9/05/2016,30,0,,0,,,,,,,,,,,8,265,0,,,0,,,1,7/04/2016,,,,,0,,
1786639,26,Unknown,32500,21/04/2016,Agency FR,,,8,MONTHLY GIVING,7/04/2016,Active,1,RN-AUTO2016S,26/04/2016,30,9/05/2016,30,0,,0,,,,,,,,,,,4,98,0,,,0,,,1,7/04/2016,,,,,0,,
1786640,23,Male,0,21/04/2016,Agency FR,,,25,MONTHLY GIVING,7/04/2016,Held,1,AQ-DDC2016,4/05/2016,25,4/05/2016,25,0,,0,,,,,,,,,,,2,50,0,,,0,,,1,7/04/2016,,,,,0,,
1786641,45,Male,27500,21/04/2016,Agency FR,,,30,MONTHLY GIVING,7/04/2016,Active,1,AQ-DDC2016,26/04/2016,30,9/05/2016,30,0,,0,,,,,,,,,,,8,240,0,,,0,,,1,7/04/2016,,,,,0,,
1786642,34,Male,0,21/04/2016,Agency FR,,,25,MONTHLY GIVING,7/04/2016,Active,1,AQ-DDC2016,,0,,0,0,,0,,,,,,,,,,,6,150,0,,,0,,,1,7/04/2016,,,,,0,,
1786643,27,Male,53300,21/04/2016,Agency FR,,,35,MONTHLY GIVING,7/04/2016,Terminated,0,AQ-DDC2016; RN-AUTO2016,26/04/2016,25,9/05/2016,25,0,,0,,,,,,,,,,,4,110,0,,,0,,,1,7/04/2016,,,,,0,,
1786644,22,Unknown,0,21/04/2016,Agency FR,,,46,MONTHLY GIVING,7/04/2016,Active,1,AQ-DDC2016; RN-AUTO2016,26/04/2016,30,9/05/2016,30,0,,0,,,,,,,,,,,8,304,0,,,0,,,1,7/04/2016,,,,,0,,
1786645,23,Unknown,0,21/04/2016,Agency FR,,,20,MONTHLY GIVING,7/04/2016,Active,1,AQ-DDC2016,,0,,0,0,,0,,,,,,,,,,,6,120,0,,,0,,,1,7/04/2016,,,,,0,,
1786646,45,Female,41700,21/04/2016,Agency FR,,,20,MONTHLY GIVING,7/04/2016,Active,1,AQ-DDC2016,26/04/2016,20,10/05/2016,20,0,,0,,,,,,,,,,,8,160,0,,,0,,,1,7/04/2016,,,,,0,,
1786647,50,Male,30800,21/04/2016,Agency FR,,,25,MONTHLY GIVING,7/04/2016,Active,1,AQ-DDC2016,26/04/2016,25,9/05/2016,25,0,,0,,,,,,,,,,,8,200,0,,,0,,,1,7/04/2016,,,,,0,,
1786648,24,Female,0,21/04/2016,Agency FR,,,10,MONTHLY GIVING,7/04/2016,Active,1,AQ-DDC2016,26/04/2016,25,11/05/2016,25,0,,0,,,,,,,,,,,6,90,0,,,0,,,1,7/04/2016,,,,,0,,
1786775,31,Male,56000,26/04/2016,Telefundraiser,,,10,MONTHLY GIVING,7/04/2016,Active,1,RN-AUTO2016S,,0,,0,0,,0,,,,,,,,,,,6,210,0,,,0,,,1,7/04/2016,,,,,0,,
1786794,65,Male,0,3/05/2016,Telefundraiser,,,60,MONTHLY GIVING,7/04/2016,Held,1,AQ-PHONE2016,3/05/2016,60,3/05/2016,60,0,,0,,,,,,,,,,,1,60,0,,,0,,,1,7/04/2016,,,,,0,,
